	ID	comment	label
24737	시간에한번	그냥 강간해도 할말없을 상황인데 강간해버리지그랬노	1
571	호우날두+1	20대 봊년이 오면 벌떡할거면서 왜이래 ㅋㅋ	0
34031	 겜뽕  	딴건 다 모르겠는데지하철 강아지사건은 레알 ㅈㄴ충격임	1
29770	짜이언트	슨타크게이야ㅠㅠㅠ	1
2064	목록으로변경하기+2	근데 결정사는 여자 가입자수가 훨씬 많음 결국 여자는 시간 지나면 결혼에 연연하게 되어 있음 ㅇㅇ 남자는 와인 이건 진리	0
30382	아스날승리	왼손도 좀 타긴 했지만 딸딸이 치는데 문제 없다이기개꿀ㅋㅋ  이부분에서 나만 울컥했냐	1
15127	 구독좋아요  	63빌딩 유리창닦기하자형	0
7414	노짱육봉ㅇ	유뷰 움부짖었다	0
2884	이유없이지랄함	통베는 보수라서 욕먹는거란 말입니다ㅠㅠ	0
34532	 runo b  	1746 승질좀 그만내	1
3720	이중대현무	남자라서 당했다	0
8499	통퉁통퉁통퉁통퉁	됐으로 써야하냐지금까지 됬으로 써왔는데	0
5180	한국엄마찾기협회	ㅋㅋㅋ 무간지옥	0
22378	 김대건  	사람의 인식이란게 참 대단한거 같네요 모를때는 지민 디게 보기 좋았는데 지금 보면 진짜 개 재수없어	0
22833	 희영  	그와중에 제작진분 안끝났어라고 말하는데 목소리 진짜 이쁘시네	0
30317	왕립예술대학	간만에 로그인헤서 일베준다 시발 힘내라	1
22004	 아현이여행  	보겸	0
20201	 정하영  	역시희철이야ㅋㅋ굿똑똑해희철	0
13876	 Kijeong Bae  	ㅎㅎㅎ	0
15687	 도경자  	마지막 영상ㅋㅋㅋㅋㅋ 박봄 힘들게 녹음했는데 진짜 하나도 안들어갔네 ㅋㅋㅋㅋㅋ	0
14395	 박요한  	애니 안본지 2년됐네 뭐	0
18028	 스웨터입은병아리  	정말 궁금한게 있어요양팡 강아지 편집 영상 보면 표 뽑을때 양팡은 눈치 못 챘지만 방송에 송출된 강아지 소리라고 자막이 뜹니다 그런데 왜 풀영상 보면 관리실에 가서 상황 설명할때 제가요 표 뽑으면서 들었는데 라고 하시는지	0
17737	 최효빈  	장지환 특 ㅋㅋ 뒤지면 탭 눌러서 남탓할거리 찾차너ㄹㅇ ㅋㅋ	0
14516	 정태훈  	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ   	0
5001	디지니란도	진짜 힘내라 멘탈 ㅆㅅㅌㅊ인거 같네  나였으면 진짜 인생포기할텐데  너보면서 힘내고 살께 너도힘내라	0
1518	동아시아연방	도망가니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
20074	 반박하지마ᄉᄇ  	여기서 뷰티쪽 어쩌구는 왜 하는 거임	0
10801	엉엉울었닼ㅋㅋ	일베 더 줄라고 부캐 팠다 시간 봤나 보내 방금 전에 팜	0
20425	 강선희  	오빠 잘생겼쏘	0
3284	에이스투수	40대도 알바 가능하냐	0
9463	F-86F-2	이쁘다고는 말안했지	0
34276	 데릭  	온갖 꼽은 다주고 지는 안했다고 욕까지 하면서 잡아떼다 마지못해 사과방송 ㅋㅋ 뒷광고 안좋게 보는건 아닌데 이건 그냥 인성에 문제 있어	1
7530	네그렇습니다	ㅠㅠ 힘내라	0
21306	 이건우  	대익찡 하트줘용	0
31042	홍어크러셔	진짜 저새끼 손 다시살릴수있음 좋겠다	1
25918	배틀딱배호성+5	일베병신보다 낫다	1
34565	 유남규님  	안녕하세요씹꼄입니다	1
21949	 0 2  	백삼씨 머하고 계세요ㅠㅠ 백삼씨라도 방송켜줘요	0
20025	 남현식  	업로드 할때까지 기다리고 있을게요 다음부터 뒷광고 없이 봤으면 좋겠네요	0
58	1엄창중립1	김혜진이냐 키 크고	0
16115	 여름  	ㅋㅋㅋ다음에도 재미있는  컨텐츠로  와주시길 바랄께욤엔조이커플 화이팅	0
16734	 김시원  	외국이면 몰라도 우리나라는 친구가 쓰레기면그 놈도 쓰레기일 확률이 거의 99다원래 똥은 똥끼리 뭉치는 법	0
5477	홍어척살엔몽둥이	니가 가세연보다 이나라를 위해 뭘 더 했는지는 궁금하다	0
30764	머신러닝박사	게이야 일베 눈팅만 4년인데 너때문에 방금 가입해서 댓글싼다이기 머신러닝은 완성될것이고 특이점은 반드시 오고 올수밖에없고그 시간은 얼마 남지 않았다너무 낙담하지말고 희망차고 용기있게 살면 기회는 반드시 온다 조금만 버텨라 힘내라 나의 처음이자 마지막 ㅇㅂ를 너에게 준다	1
19422	 대박  	아니 다른 유튜버들은 사과영상은 안올리고 해명하듯이 말하고 사과는 1도없는대 이분정도면 사과 정중하개 잘 하는거지 누구처럼 웃음끼 참으면서도 안하지	0
21938	 사신  	방송하실거면 아프리카에서좀 시청자수부터 최고의방송임	0
30258	이웃아저씨	와 미친노 2000베 인줄 알았는데 0하나 더 있길래 ㄷㄷ	1
32766	統進黨解散記念日	노무현 작전통수권 연설 고 위에 것들 별들 달고 뭐했노	1
35145	 김찬혁  	구라치다 걸리면 인생끝남	1
6174	숯불덕후	힘내라 ㅠ	0
7773	.,...,	이런게 일베지 ㅋㅋㅋㅋㅋㅋㅋㅋㅇㅂ놓고간다	0
28018	튼실한허벅지살	21인데 가도 섹스할수 있냐	1
24597	서초갈비	경찰에 신고해 병신새끼야	1
13122	 정수호  	0119 응 아니에요	0
2588	불편한팩트	230대 남자얼굴몸돈 다 되는애들이 있는곳은 풀파티같음  워커힐 반얀트리 이런데  뭐 돈으로치면 저기 나온 아재들보단 적겠지만외모 ㅅㅌㅊ들	0
25294	동아시아연방	니가 좋아하는 암덩어리 제거 수술 장면이다 게이야 	1
11078	25를잊지말자	40000베 돌파헉일베 역대 기록이고앞으로도 절대 못깰기록이다뇌물현이 지옥에서 부활하지 않는한	0
29504	나랑께,	헐 ㅠ게이야  노무맘이아프다 니가 만들때마다능력에감탄하곤했는데ㅠ	1
35016	 깐나똥  	니가 푸마영상찍으면서 가족이랑 같이간게 가족을 속인거라고 웃기지마 ㅋㅋㅋㅋㅋ 사과문에서도 개구라를 까냐	1
22695	 황지욱  	그냥 헬로 가라	0
27214	이니불알빨고싶다	게이야 나중에는 누나년 팬티나 응디 다리사진도 부탁할게	1
6199	Gshock	오른손 자르고 아이언맨 손 만들어서 달아라	0
26968	오른팔마스터+2	포르노 배우들이 임신 하는건 머냐	1
857	난인간뜨레기	확실하냐 다르잔아 ㅣ방이 제대로인증좀	0
13827	 성우설현  	탑 방송 안나 온다는거 찐인가	0
1141	야수선배죽이기	그래서 데아이케 어플이 많군	0
19528	 이다연  	아니어떡해 아맨날 먹방이 좋고 나름님이 좋다고 생각 했어요 근데갑자기 뒷광고 하어떡해 실망은 해는뎁 그래도 이렇게 사과하닌깐 괜찮네요 앞으로 해주지 말아주세요ㅠㅠ	0
20581	 이세종  	와 ㅋㅋㅋ 댓삭만 하는 줄 알았는데 차단까지 해버리네 ㅋㅋㅋㅋ 다른아이디로 오면 그만인데 ㄹㅇ 답이없다 다른사람들한테도 차단 줜나 해댔겠지	0
12913	통수육	ㅋㅋㅋㅋㅋㅋ검거	0
30492	만취의아이콘	게이야 힘내라이런 뻔한 말밖에 못해줘서 미안해	1
1889	마이스터고	한순간에 천원을올려버리는건 어쩌냐 대책도없이 내가 좋아하는후보가 한번에 천원씩올리면 비판할거다	0
3116	정상적인사고방식+1	근데 11살이 왜 방송켰냐	0
29077	aegahr	니가 일베 끝판왕이다병신일수록 ㅇㅂ인데이 이상 병신되면 뒤지기때문에 더이상의 ㅇㅂ는불가능	1
13297	 Issey  	초아가 그립다	0
29927	정보얻고싶은게이	시발놈아너였냐어쩐지 요즘에 잘안올라오드라 능력자 게이 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 2ㅇㅂ ㅠㅠ 부캐로 9배 줬다 ㅠㅠ	1
12445	서울중앙지방법원	ㅗㅗ	0
5353	호남형댕댕이	아쉽네 내 썰 듣고 조금이라도 만족이 되었으면 좋겠다	0
9856	답답해디짐	주작이라고 해줘라	0
31948	xetesh	와 시발와	1
28273	합수부보안사령관	야이 새끼야암만 그래도 그렇지기소라니 날 더운데 노무 고생 많다	1
22402	 김동욱  	사회에 매장 됐네ㄲㅋ수고링	0
10044	송해발목꺽기	로또1등되서 이고통뿐인삶 벗어나게해주세요	0
12632	나의솔라님	기말잘보게해주세요	0
10148	가브리살의오보에	ㅜㅜ건강  잘 챙겨라	0
1456	동아시아연방	어떤 무늬로 옷을 입느냐는 지들 맘이지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
19614	 정지영  	아직 댓글 안단 387만명은 신경안쓰고 있으니까 빨리 영상올려 심심하다	0
16966	 김테드준영  	유튜브 세계관 붕괴네 이제 다음세대한테 넘겨라 ㅋㅋ	0
22166	 반가비  	복귀각 잡지 마라	0
5270	근혜공식	길로틴이 너였노 헐장가는 갔냐	0
27958	탄탄면	존나 이쁘네	1
2104	무등산봉식이조련담당	난 저렇게 안늙어야지	0
16534	 갱갱  	행님 업로드 안합니꺼	0
25293	운지노무근혜딱	ㄹㅇ 시발 그건 쌍노답이였음	1
15354	 AG GO  	ㄹㅇ 제시만 떡상 레벨루 차이였나	0
19336	 김원준  	아 지민역사문제 풀때부터 알아봤다 안중근 의사도 못알아보는게 말이되냐그리고 안중근의사를 긴또깡이라고 	0
28655	GTX19000	좆틀딱냄새 좆나나네 골방에서 조용히 생 마감하시지 왜 여기와서 지적인척	1
19694	 양봉이  	앞으로 계속 안봤으면 합니다	0
5996	abc마캣트	예수님을 믿으시오 누구나 한 번은 죽어서 뼛조각이 됩니다	0
2303	도오피유학충	바람핀 전적이 있는 여친이랑 결혼까지 한 너도 참1명이랑 바람 피는거 걸렸다는 건 못해도 34명은 더 있다고 봐도 무방하다 내가 봤을때 바람 피는건 바로 손절해야 하는 문젠데 에휴	0
17755	 이윤지  	재섭	0
31332	김해가오대장+2	게이야 힘내라 혹시 오늘 할머니 밖에 쓰러져있으셨냐	1
17248	 그르르  	이럴거면 왜 쎈척했냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이전에 올린 영상  지우고싶어 미치겠지ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
13235	 Cream Pie 중독환자  	민아에게는 초아가 있어서천만 다행 입니다	0
228	삼성은하수	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
24658	김종완+2	그건알겠는데 베트남 예로든건 존나 멍청하네 ㅋㅋ	1
14428	 나다가  	오쒯	0
12461	갓체	수현아 사랑해	0
28127	방민아민아해	야 시발 너 뭔일이었냐 왜 안보이나했더니	1
25127	다죽어그냥+2	닥치고 ㅇㅂㅋㅋㅋㅋ근데 이외로 저런년들 주변에 좆나게많다 이기	1
17163	 모락모락  	이걸 보기전에 굉장히 많은 영상들을 보고 왔는데 점점 우리나라 유튜브는 점차 사라지겠구나를 느낀다	0
24041	 골라미  	곧 연평도도 북한으로 포함되려나재이니와 이녕이라면 할수있을듯정은이의 사과도 자작일가능성 999	0
17317	 ʕ•͡-•ʔฅ그림으로 구독자 100명찍기  	이분친구들은 행복할듯	0
5495	홍준표대통렁	친구수가 너무많다 돌아가	0
966	KKK666	변기가 많은데 똥 싸는 년 뿐만 아니라 오줌싸는 년도 다 칸막이에서 오래 싸고 안나옴 큐ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ	0
24327	전남2인조	저 남친 일게이 등장해서 후기 남기면 그거 무조건 인기글간다 ㅇㅇ	1
12464	갓체	수현아ㅛㅏㄹㅇ해	0
19025	 ON M  	진짜 교묘하게 남 골려먹는 거 공감초아한테도 그러더라	0
26991	보지개	쪽바리놈들도 이런생각으로 한국인 패겠지	1
24184	4렙이란	페미때문에 일베에 온 홍어들 부들부들 ㅋㅋ	1
6241	주화돌이	봄버맨ㅇㅂ	0
997	노가다연봉10억	일름보 ㅁㅈㅎ	0
9019	붐박사	마음가짐이 정말 훌륭하다 이기힘내라	0
6093	패배를인정하는가	아입니다 아입니다 이거 거짓말임다 거짓말임다 ㅜ ㅜ ㅜ	0
28479	노무현불알	인생 존나 다이나믹하게 사네	1
33115	 s무예타이이이  	6천이나 챙겨놓고 몰입도를 위해 광고표시를 안했다 ㅋㅅㅂ 그럼 더 극한몰입도를위해 광고를 안했어야지 ㅋ끝까지 시청자핑계질 하고 자빠졌네	1
14409	 벼니니  	야	0
19965	 I LOVE YOU망고  	언니나도 미안해	0
29831	오쉣	힘내라 어떻게든 예전처럼 돌아갈수있는 방법이 있었으면 좋겠다 진심으로 너의 쾌유를 바랄게	1
18043	 sunny choi  	정말이지 이 사람은 도저히 이해하기 힘들다 저런 작자를 두둔하는 사람들은 이제는 정말 깨어야 할 때가 훨씬 지나지 않았나	0
2352	박지훈	ㄹㅇ 요즘남자도 성형많이하더라ㅋㅋㅋㅋ	0
16526	 알고리즘  	핸드폰 날라갔엌ㅋㅋㄲㅋㅋㄱ	0
35179	 즐거운인생  	김신영 진짜그렇게안봤는데 알게모르게 개념없는짓 많이했던데 역시 끼리끼리 싸이언스인가 가끔 티비에 맥도날드 광고에도 나오던데 그냥 안나왔음좋겠다 보고나서 꼴배기싫어짐	1
20412	 박현서  	오랜만에 왔더니 메모지가 된 10만개의 댓글	0
23954	 찬양  	거기 지디님  초1때부터 당신이 이상형이었는데요  당신 진짜 잊기 힘들어요 	0
29089	절젠스	슨타크게이 힘내라 시발 ㅋㅋㅋ 존나	1
14777	 윤행복  	049 짱 웃겨요 ㅋㅋㅋ	0
34425	 꼬꼬곡  	나름보고 죽으라고 한 새끼  고소하라고 댓글 남기니까 댓삭튀했네얘들아 선넘지 마라 니들 인생화풀이는 하지말고 조롱과 비판에서 그쳐라   그리고 나름님 댓글로그에서 그거 따서  고소하세요 잘못은 잘못이고  이건 이거	1
14399	 김민철  	애들아 그래도 인신공격은 하지말자	0
18772	 키츠  	지민 설현 김신영 끼리끼리 ㅋㅋㅋㅋ예전에 김또깡 사건부터 지민이랑 설현은 맘에 안들었음 ㅡㅡ	0
10592	슨타크래프트1	헤헤	0
26361	생크킹덤	근데 궁금한게 정자에 대한 항체인데 그럼 오래 관계한 새끼를 더 잘 죽여야지 오래관계한놈꺼 말고 다른놈꺼만 죽인다는게 좀 이상하고 그럼 남편이랑 존나 섹스 많이 하면 바람펴도 외도남 정자로는 임신 안되게 된다는건지 궁금함	1
26443	좆문가때리고튐	13렙 좆고도 있는데 뭐	1
18825	 온옾들 사랑해  	지민같은 애들은 앞에서는 말 못하면서 뒤에서는 참 말 잘하드라ㅋㅋㅋ	0
32413	언어장애자	일베에 있는 능력자 사회지도층 게이님들 님들이 나설때다 금전적으로 도와줘라 소속감 이럴땐 발벗고 느껴야 되는거 아니가	1
765	년째아싸히키	여대생이 저러겠냐ㅋㅋㅋㅋㅋㅋㅋ	0
18465	 도민준  	조회수 660만댓글 13만ㅋㅋㅋ복귀는 언제하누 각도기한번 잘돌려봐라	0
1222	니엄마5랑5탄	부모한테 손벌리기 싫어서 한거임	0
2175	문재앙씨발련아+2	개솔하네	0
858	난토끼다	그래서	0
17670	 선아  	잘못한 거 맞는데 죽어라 이래라 저래라 인신공격 등 선 넘는 말은 하지 마세요 설리 님 처럼 또 그런 일 생기면 어떡해요 또 이런 일이 생긴다고 상처 준 사람들이 반성 할까요 이건 쉴드 쳐 주는 게 아니에요 누구의 일이 될지 모르는 거 잖아요 이러다 사람 한 명 또 보내게 생겼네 진짜 어쩌면 한 명이 아닐 수도	0
25092	니엄마5랑5탄	너도 두줄씩이나 써줘서 딱 감사하다 이기 개거지새끼의 평생직장 껄껄	1
22434	 무민  	살 많이 빼셨다	0
24141	1샷7킬	싼후피임약 먹어라	1
14263	 임영은  	1등	0
34240	 케이즈  	나름님 보고 목 매달아서 사라져달라는 년 ㄹㅇ 생각없네	1
23258	 파워영우  	끝난거에요	0
32340	구구절절리	이쁜여자랑 섹스하고싶어여	1
15520	 주빗  	너무 좋아요 ㅜㅜ	0
14042	 뫄뫄  	30분안에 어떻게 갔다와서 먹어 진짜 박하다 박해	0
25155	seeeal	그래서 가챠 50  70 뭐 선택할건데 닥후지 병신아	1
7461	sawako	읍읍읍근질근질	0
11313	여동생ㅇㅂ	여동생 생기게해주세요	0
13689	 hano하노  	755 뭐냑곸ㅋㅋㅋㅌㅋㅋㅋㅋㅋ	0
17250	 공자주림  	이렇개 됄줄 알았어 언잰가는	0
12137	츠키히랑결혼	하는일마다 다 잘되게 해주세요	0
1288	반박시문죄인	내 앞에서 잘하고 바람피워도 됨 나 모르게 하면  대신에 결혼할 때는 혼전계약서 작성할꺼고 기대가 높을 수록 실망도 큰 법이지ㅋㅋ	0
10905	일베훈육관	주고싶어도3베뿐이다  ㅜ ㅜ	0
3076	아누비스신전의왕	극단적으로 간단하게 해석하면 15번까지의남자는 비슷한형질의 정액이었으므로 하나의항체가 생성되어서 방어했을수있다 고로 14개의항체라는건 14명일수도 만명이될수도있는거다	0
29683	럽라친위대	정회원 인증에 ㅇㅂ랑 댓글이 왜이리 많나 읽고있는데 선풍기에서 어 시발 이러고 고무줄 총 보는 순간 못믿겠더라진짜 시발 ㅠㅠ 힘내라	1
